Date,Time,Count,Fault,Battery,Ext Power,Int Press,etime,RTC Batt,,Temp,Cond,SpCond,Salinity,etime,Cond nLF,Power,,Chlorophyll,Chlorophyll,BGA-PC,BGA-PC,etime,Chlorophtll,BGA-PC,Ref Temp,Power,,ODO%,ODO Conc,etime,Ref Temp,ODO%Local,Power
4/18/13,23:30:00,2008,0,5.795,0,0.65751,54574.57,2.852,,7.373,98.25,148.12,0.07,47945.12,150.64,35.3,,18.57,74.08,1.55,1.55,47889.16,18.57,1.55,7.37,127.3,,76.98,9.25,37241.96,7.37,81.19,77.4
4/18/13,23:40:00,2009,0,5.793,0,0.65812,54593.55,2.851,,7.356,99.36,149.87,0.07,47961.62,152.41,35.3,,17.73,70.73,1.03,1.03,47905.66,17.73,1.03,7.36,127.5,,76.87,9.25,37258.46,7.36,81.08,77.2
4/18/13,23:50:00,2010,0,5.795,0,0.65751,54612.54,2.851,,7.334,98.98,149.39,0.07,47978.12,151.92,35.3,,20.83,83.14,0.7,0.7,47922.16,20.83,0.7,7.33,127.4,,76.73,9.23,37274.96,7.33,80.94,77.7
4/19/13,0:00:00,2011,0,5.792,0,0.65812,54631.52,2.85,,7.319,99.73,150.59,0.07,47994.63,153.14,35.3,,6.23,24.71,2.1,2.1,47938.66,6.23,2.1,7.32,127.3,,76.66,9.23,37291.46,7.32,80.86,78.1
4/19/13,0:10:00,2012,0,5.795,0,0.65812,54650.5,2.851,,7.299,98.25,148.43,0.07,48011.13,150.94,35.3,,21.16,84.46,2.29,2.29,47955.16,21.16,2.29,7.3,127.3,,76.5,9.21,37307.96,7.3,80.69,78.2
4/19/13,0:20:00,2013,0,5.792,0,0.6569,54669.48,2.849,,7.272,98.1,148.32,0.07,48027.63,150.83,35.3,,58.61,234.26,2.53,2.53,47971.66,58.61,2.53,7.27,127.5,,76.23,9.19,37324.46,7.27,80.41,78
4/19/13,0:30:00,2014,0,5.796,0,0.65751,54688.52,2.85,,7.24,97.35,147.32,0.07,48044.19,149.81,35.3,,6.86,27.24,1.81,1.81,47988.21,6.86,1.81,7.24,127.3,,75.95,9.16,37341.01,7.24,80.11,78
4/19/13,0:40:00,2015,0,5.792,0,0.65751,54707.5,2.849,,7.214,97.2,147.21,0.07,48060.69,149.7,35.3,,18.09,72.19,3.01,3.01,48004.72,18.09,3.01,7.21,127.4,,75.66,9.13,37357.51,7.21,79.81,78.2
4/19/13,0:50:00,2016,0,5.795,0,0.65751,54726.48,2.85,,7.197,97.32,147.46,0.07,48077.2,149.94,35.3,,18.26,72.86,3.08,3.08,48021.21,18.26,3.08,7.2,127.4,,75.52,9.12,37374.01,7.2,79.66,77.9
4/19/13,1:00:00,2017,0,5.79,0,0.65812,54745.46,2.848,,7.194,96.92,146.86,0.07,48093.7,149.33,35.3,,17.53,69.93,1.76,1.76,48037.72,17.53,1.76,7.19,127.7,,75.57,9.13,37390.51,7.19,79.71,77.7
4/19/13,1:10:00,2018,0,5.795,0,0.6569,54764.44,2.85,,7.198,97.26,147.37,0.07,48110.2,149.85,35.4,,17.03,67.94,5.2,5.2,48054.21,17.03,5.2,7.2,127.7,,75.69,9.14,37407.01,7.2,79.83,77.8
4/19/13,1:20:00,2019,0,5.79,0,0.65751,54783.41,2.848,,7.186,96.93,146.91,0.07,48126.7,149.39,35.2,,24.22,96.7,2.57,2.57,48070.72,24.22,2.57,7.19,127.7,,75.62,9.13,37423.51,7.19,79.77,77.7
4/19/13,1:30:00,2020,0,5.792,0,0.65751,54802.39,2.849,,7.172,96.95,147.01,0.07,48143.21,149.49,35.3,,14.43,57.53,2.18,2.18,48087.22,14.43,2.18,7.17,127.3,,75.5,9.12,37440.01,7.17,79.64,77.5
4/19/13,1:40:00,2021,0,5.79,0,0.65751,54821.38,2.848,,7.157,97.01,147.17,0.07,48159.71,149.64,35.3,,17.86,71.23,1.71,1.71,48103.72,17.86,1.71,7.16,127.4,,75.33,9.11,37456.51,7.16,79.46,77.3
4/19/13,1:50:00,2022,0,5.793,0,0.6569,54840.36,2.849,,7.151,96.95,147.1,0.07,48176.21,149.57,35.3,,21.23,84.74,1.32,1.32,48120.22,21.23,1.32,7.15,127.3,,75.29,9.1,37473.01,7.15,79.41,77.2
4/19/13,2:00:00,2023,0,5.792,0,0.65751,54859.34,2.848,,7.138,96.79,146.91,0.07,48192.71,149.38,35.3,,29.56,118.06,0.92,0.92,48136.72,29.56,0.92,7.14,127.2,,75.2,9.09,37489.5,7.14,79.32,77.6
4/19/13,2:10:00,2024,0,5.796,0,0.65751,54878.32,2.849,,7.106,96.93,147.26,0.07,48209.21,149.73,35.3,,19.19,76.57,1.63,1.63,48153.22,19.19,1.63,7.11,127.3,,74.87,9.06,37506.01,7.11,78.98,78
4/19/13,2:20:00,2025,0,5.788,0,0.6569,54897.3,2.848,,7.072,96.55,146.83,0.07,48225.72,149.29,35.3,,15.48,61.74,1.36,1.36,48169.72,15.48,1.36,7.07,127.3,,74.42,9.01,37522.51,7.07,78.5,78.2
4/19/13,2:30:00,2026,0,5.793,0,0.6569,54916.28,2.848,,7.039,96.28,146.56,0.07,48242.22,149.01,35.2,,16.83,67.11,1.83,1.83,48186.22,16.83,1.83,7.04,127.4,,73.96,8.97,37539,7.04,78.01,78
4/19/13,2:40:00,2027,0,5.79,0,0.65751,54935.26,2.847,,7.013,96.19,146.53,0.07,48258.72,148.98,35.3,,31.72,126.7,0.99,0.99,48202.72,31.72,0.99,7.01,127.4,,73.54,8.92,37555.51,7.01,77.57,77.6
4/19/13,2:50:00,2028,0,5.792,0,0.6569,54954.24,2.848,,6.988,96.08,146.47,0.07,48275.23,148.92,35.3,,10.26,40.84,0.89,0.89,48219.22,10.26,0.89,6.99,127.4,,73.11,8.87,37572.01,6.99,77.12,77.4
4/19/13,3:00:00,2029,0,5.79,0,0.6569,54973.22,2.846,,6.969,96.29,146.87,0.07,48291.73,149.32,35.3,,23.09,92.16,1.03,1.03,48235.72,23.09,1.03,6.97,127.3,,72.69,8.83,37588.5,6.97,76.67,77.2
4/19/13,3:10:00,2030,0,5.79,0,0.65751,54992.2,2.847,,6.948,96.38,147.1,0.07,48308.23,149.55,35.3,,24.43,97.52,2.2,2.2,48252.22,24.43,2.2,6.95,127.3,,72.36,8.79,37605,6.95,76.32,77.7
4/19/13,3:20:00,2031,0,5.788,0,0.6569,55011.18,2.846,,6.931,96.37,147.16,0.07,48324.73,149.61,35.3,,4.37,17.3,2.7,2.7,48268.72,4.37,2.7,6.93,127.3,,72.13,8.77,37621.5,6.93,76.08,78.1
4/19/13,3:30:00,2032,0,5.792,0,0.6569,55030.16,2.847,,6.914,96.66,147.68,0.07,48341.23,150.14,35.2,,3.13,12.33,2.71,2.71,48285.22,3.13,2.71,6.91,127.4,,71.94,8.75,37638,6.91,75.88,78.2
4/19/13,3:40:00,2033,0,5.788,0,0.65751,55049.14,2.845,,6.894,96.7,147.82,0.07,48357.73,150.28,35.4,,15.21,60.66,1.9,1.9,48301.73,15.21,1.9,6.89,127.2,,71.84,8.74,37654.5,6.89,75.77,77.9
4/19/13,3:50:00,2034,0,5.792,0,0.6569,55068.13,2.846,,6.874,96.65,147.82,0.07,48374.24,150.28,35.3,,16.19,64.56,2.05,2.05,48318.22,16.19,2.05,6.87,127.3,,71.73,8.73,37671,6.87,75.66,77.6
4/19/13,4:00:00,2035,0,5.79,0,0.6569,55087.11,2.845,,6.858,96.5,147.67,0.07,48390.74,150.13,35.3,,9.1,36.22,4.63,4.63,48334.73,9.1,4.63,6.86,127.2,,71.67,8.73,37687.5,6.86,75.6,77.4
4/19/13,4:10:00,2036,0,5.793,0,0.65629,55106.09,2.846,,6.843,96.49,147.72,0.07,48407.24,150.17,35.3,,19.35,77.21,0.51,0.51,48351.23,19.35,0.51,6.84,127.4,,71.6,8.72,37704,6.84,75.52,77.3
4/19/13,4:20:00,2037,0,5.785,0,0.6569,55125.06,2.844,,6.826,96.45,147.74,0.07,48423.75,150.19,35.3,,18.01,71.85,5.42,5.42,48367.73,18.01,5.42,6.83,127.3,,71.59,8.72,37720.5,6.83,75.51,77.8
4/19/13,4:30:00,2038,0,5.79,0,0.6569,55144.05,2.845,,6.811,96.25,147.49,0.07,48440.25,149.94,35.3,,7.86,31.27,2.12,2.12,48384.23,7.86,2.12,6.81,127.4,,71.52,8.72,37737,6.81,75.44,78.1
4/19/13,4:40:00,2039,0,5.788,0,0.6569,55163.02,2.844,,6.798,96.12,147.35,0.07,48456.75,149.79,35.3,,16.42,65.5,3.68,3.68,48400.73,16.42,3.68,6.8,127.3,,71.52,8.72,37753.5,6.8,75.44,78.3
4/19/13,4:50:00,2040,0,5.79,0,0.6569,55182.01,2.845,,6.786,96.06,147.31,0.07,48473.26,149.75,35.3,,28.07,112.1,4.9,4.9,48417.23,28.07,4.9,6.79,127.4,,71.47,8.72,37769.99,6.79,75.39,77.9
4/19/13,5:00:00,2041,0,5.785,0,0.65751,55200.99,2.844,,6.772,96,147.27,0.07,48489.76,149.71,35.3,,13.18,52.53,2.83,2.83,48433.73,13.18,2.83,6.77,127.4,,71.46,8.72,37786.5,6.77,75.38,77.4
4/19/13,5:10:00,2042,0,5.792,0,0.6569,55219.97,2.845,,6.76,95.94,147.24,0.07,48506.26,149.67,35.3,,30.51,121.85,2.27,2.27,48450.23,30.51,2.27,6.76,127.4,,71.43,8.72,37802.99,6.76,75.35,77.4
4/19/13,5:20:00,2043,0,5.787,0,0.65629,55238.95,2.844,,6.753,95.81,147.07,0.07,48522.76,149.5,35.3,,9.36,37.25,2.4,2.4,48466.73,9.36,2.4,6.75,127.1,,71.41,8.72,37819.5,6.75,75.32,78
4/19/13,5:30:00,2044,0,5.79,0,0.6569,55257.93,2.845,,6.743,95.87,147.19,0.07,48539.27,149.62,35.2,,17.23,68.74,1.49,1.49,48483.23,17.23,1.49,6.74,127.2,,71.4,8.72,37836,6.74,75.32,78
4/19/13,5:40:00,2045,0,5.787,0,0.65568,55276.91,2.844,,6.737,95.77,147.07,0.07,48555.77,149.5,35.3,,14.78,58.92,1.25,1.25,48499.73,14.78,1.25,6.74,127.2,,71.39,8.72,37852.49,6.74,75.3,78.1
4/19/13,5:50:00,2046,0,5.79,0,0.65629,55295.89,2.844,,6.735,95.74,147.03,0.07,48572.27,149.46,35.3,,14.15,56.41,2.35,2.35,48516.23,14.15,2.35,6.73,127.5,,71.4,8.72,37869,6.73,75.31,78.2
4/19/13,6:00:00,2047,0,5.787,0,0.65629,55314.87,2.844,,6.735,95.69,146.96,0.07,48588.77,149.38,35.3,,15,59.8,1.7,1.7,48532.73,15,1.7,6.73,127.3,,71.37,8.72,37885.5,6.73,75.28,77.8
4/19/13,6:10:00,2048,0,5.788,0,0.65629,55333.85,2.844,,6.737,95.6,146.8,0.07,48605.27,149.23,35.3,,14.38,57.34,2.01,2.01,48549.23,14.38,2.01,6.74,127.3,,71.37,8.72,37902,6.74,75.28,77.3
4/19/13,6:20:00,2049,0,5.787,0,0.65629,55352.83,2.844,,6.737,95.78,147.09,0.07,48621.78,149.52,35.3,,26.27,104.88,1.91,1.91,48565.73,26.27,1.91,6.74,127.3,,71.4,8.72,37918.5,6.74,75.31,77.2
4/19/13,6:30:00,2050,0,5.79,0,0.6569,55371.81,2.844,,6.735,94.96,145.83,0.07,48638.28,148.24,35.3,,19.47,77.7,3.8,3.8,48582.23,19.47,3.8,6.74,127.4,,71.37,8.72,37934.99,6.74,75.28,77.5
4/19/13,6:40:00,2051,0,5.785,0,0.6569,55390.79,2.844,,6.727,95.47,146.65,0.07,48654.78,149.07,35.3,,17.43,69.54,1.59,1.59,48598.73,17.43,1.59,6.73,127.3,,71.34,8.72,37951.49,6.73,75.25,77.9
4/19/13,6:50:00,2052,0,5.788,0,0.65629,55409.77,2.844,,6.716,95.24,146.35,0.07,48671.28,148.76,35.3,,31.25,124.79,1.97,1.97,48615.23,31.25,1.97,6.72,127.3,,71.33,8.72,37967.99,6.72,75.24,78
4/19/13,7:00:00,2053,0,5.784,0,0.6569,55428.81,2.844,,6.705,95.39,146.63,0.07,48687.85,149.05,35.3,,24.58,98.12,2.87,2.87,48631.79,24.58,2.87,6.7,127.3,,71.28,8.71,37984.54,6.7,75.18,77.5
4/19/13,7:10:00,2054,0,5.79,0,0.65629,55447.79,2.844,,6.695,95.21,146.39,0.07,48704.35,148.8,35.3,,25.36,101.25,2.07,2.07,48648.29,25.36,2.07,6.69,127.4,,71.32,8.72,38001.04,6.69,75.23,78
4/19/13,7:20:00,2055,0,5.787,0,0.65629,55466.77,2.843,,6.685,94.98,146.08,0.07,48720.85,148.49,35.3,,24.11,96.27,2.41,2.41,48664.79,24.11,2.41,6.69,127.3,,71.33,8.72,38017.54,6.69,75.24,78.1
4/19/13,7:30:00,2056,0,5.788,0,0.6569,55485.75,2.844,,6.685,95.7,147.19,0.07,48737.35,149.61,35.3,,37.63,150.35,3.8,3.8,48681.29,37.63,3.8,6.69,127.2,,71.3,8.72,38034.04,6.69,75.21,78.1
4/19/13,7:40:00,2057,0,5.784,0,0.65629,55504.73,2.843,,6.687,95.46,146.82,0.07,48753.86,149.24,35.3,,25.28,100.93,2.96,2.96,48697.79,25.28,2.96,6.69,127.2,,71.33,8.72,38050.54,6.69,75.23,77.6
4/19/13,7:50:00,2058,0,5.79,0,0.65629,55523.71,2.844,,6.689,95.38,146.67,0.07,48770.36,149.09,35.3,,29.45,117.6,3.06,3.06,48714.29,29.45,3.06,6.69,127.2,,71.29,8.72,38067.04,6.69,75.2,77.4
4/19/13,8:00:00,2059,0,5.785,0,0.6569,55542.69,2.843,,6.69,95.23,146.44,0.07,48786.86,148.85,35.3,,24.38,97.32,4.89,4.89,48730.79,24.38,4.89,6.69,127.3,,71.3,8.72,38083.54,6.69,75.2,77.2
4/19/13,8:10:00,2060,0,5.79,0,0.65629,55561.67,2.844,,6.689,95.18,146.37,0.07,48803.36,148.78,35.2,,29.95,119.63,2.02,2.02,48747.29,29.95,2.02,6.69,127.4,,71.29,8.72,38100.04,6.69,75.2,77.7
4/19/13,8:20:00,2061,0,5.784,0,0.65629,55580.65,2.844,,6.686,95,146.1,0.07,48819.86,148.51,35.3,,39.13,156.33,5.63,5.63,48763.79,39.13,5.63,6.69,127.4,,71.3,8.72,38116.54,6.69,75.2,78.1
4/19/13,8:30:00,2062,0,5.788,0,0.6569,55599.63,2.844,,6.683,95.02,146.15,0.07,48836.37,148.55,35.3,,34.57,138.1,3.78,3.78,48780.3,34.57,3.78,6.68,127.4,,71.32,8.72,38133.04,6.68,75.22,78.2
4/19/13,8:40:00,2063,0,5.784,0,0.6569,55618.61,2.843,,6.679,95.02,146.16,0.07,48852.87,148.57,35.3,,43.39,173.37,6.32,6.32,48796.79,43.39,6.32,6.68,127.4,,71.29,8.72,38149.54,6.68,75.2,77.9
4/19/13,8:50:00,2064,0,5.79,0,0.6569,55637.59,2.844,,6.676,94.93,146.04,0.07,48869.37,148.44,35.3,,11.6,46.22,6.49,6.49,48813.3,11.6,6.49,6.68,127.3,,71.33,8.73,38166.04,6.68,75.24,77.5
4/19/13,9:00:00,2065,0,5.785,0,0.65568,55656.57,2.843,,6.672,94.93,146.07,0.07,48885.88,148.47,35.3,,29.67,118.5,5.81,5.81,48829.8,29.67,5.81,6.67,127.3,,71.31,8.72,38182.54,6.67,75.22,77.4
4/19/13,9:10:00,2066,0,5.787,0,0.65629,55675.55,2.844,,6.67,94.89,146.01,0.07,48902.38,148.41,35.2,,49.15,196.41,5.79,5.79,48846.3,49.15,5.79,6.67,127.2,,71.31,8.72,38199.04,6.67,75.22,77.2
4/19/13,9:20:00,2067,0,5.784,0,0.65629,55694.54,2.843,,6.665,94.84,145.95,0.07,48918.88,148.35,35.3,,40.72,162.67,4.91,4.91,48862.8,40.72,4.91,6.66,127.2,,71.31,8.73,38215.54,6.67,75.22,77.6
4/19/13,9:30:00,2068,0,5.787,0,0.65629,55713.52,2.844,,6.658,94.91,146.08,0.07,48935.38,148.48,35.3,,22.2,88.6,2.93,2.93,48879.3,22.2,2.93,6.66,127.2,,71.31,8.73,38232.04,6.66,75.22,78
4/19/13,9:40:00,2069,0,5.785,0,0.65568,55732.5,2.843,,6.65,95.4,146.88,0.07,48951.88,149.3,35.3,,37.07,148.08,2.53,2.53,48895.8,37.07,2.53,6.65,127.3,,71.27,8.72,38248.54,6.65,75.17,78.2
4/19/13,9:50:00,2070,0,5.787,0,0.6569,55751.48,2.844,,6.639,94.78,145.97,0.07,48968.39,148.37,35.3,,35.84,143.18,4.18,4.18,48912.3,35.84,4.18,6.64,127.3,,71.3,8.73,38265.03,6.64,75.2,77.9
4/19/13,10:00:00,2071,0,5.784,0,0.6569,55770.46,2.843,,6.63,94.87,146.15,0.07,48984.89,148.55,35.3,,6.61,26.24,7.18,7.18,48928.8,6.61,7.18,6.63,127.6,,71.28,8.73,38281.54,6.63,75.18,77.6
4/19/13,10:10:00,2072,0,5.787,0,0.6569,55789.44,2.844,,6.626,94.66,145.85,0.07,49001.39,148.24,35.3,,22.37,89.29,6.16,6.16,48945.3,22.37,6.16,6.63,127.8,,71.29,8.73,38298.03,6.63,75.19,77.7
4/19/13,10:20:00,2073,0,5.785,0,0.65568,55808.41,2.842,,6.621,94.74,145.98,0.07,49017.89,148.38,35.3,,2.83,11.14,1.98,1.98,48961.8,2.83,1.98,6.62,127.6,,71.28,8.73,38314.53,6.62,75.18,77.7
4/19/13,10:30:00,2074,0,5.787,0,0.65629,55827.39,2.844,,6.617,94.27,145.27,0.07,49034.39,147.65,35.3,,2.6,10.22,1.82,1.82,48978.3,2.6,1.82,6.62,127.2,,71.28,8.73,38331.03,6.62,75.18,77.5
4/19/13,10:40:00,2075,0,5.784,0,0.65629,55846.38,2.843,,6.615,94.39,145.48,0.07,49050.89,147.86,35.3,,2.58,10.15,1.97,1.97,48994.8,2.58,1.97,6.61,127.3,,71.27,8.73,38347.54,6.61,75.18,77.3
4/19/13,10:50:00,2076,0,5.788,0,0.65629,55865.36,2.844,,6.613,94.28,145.31,0.07,49067.4,147.69,35.3,,2.63,10.31,2.15,2.15,49011.3,2.63,2.15,6.61,127.3,,71.29,8.73,38364.04,6.61,75.19,77.2
4/19/13,11:00:00,2077,0,5.784,0,0.6569,55884.34,2.842,,6.614,94.32,145.37,0.07,49083.9,147.76,35.3,,2.61,10.25,1.45,1.45,49027.8,2.61,1.45,6.61,127.3,,71.29,8.73,38380.54,6.61,75.19,77.7
4/19/13,11:10:00,2078,0,5.785,0,0.65629,55903.37,2.843,,6.613,94.64,145.87,0.07,49100.47,148.26,35.3,,2.67,10.49,1.47,1.47,49044.35,2.67,1.47,6.61,127.3,,71.29,8.74,38397.09,6.61,75.2,77.4
4/19/13,11:20:00,2079,0,5.782,0,0.65629,55922.35,2.842,,6.613,94.66,145.89,0.07,49116.97,148.29,35.3,,2.41,9.45,1.15,1.15,49060.86,2.41,1.15,6.61,127.3,,71.31,8.74,38413.59,6.61,75.21,77.3
4/19/13,11:30:00,2080,0,5.787,0,0.65568,55941.33,2.844,,6.614,94.34,145.4,0.07,49133.47,147.78,35.3,,2.66,10.43,1.22,1.22,49077.36,2.66,1.22,6.61,127.2,,71.29,8.74,38430.09,6.61,75.2,77.8
4/19/13,11:40:00,2081,0,5.784,0,0.65629,55960.31,2.842,,6.61,94.34,145.42,0.07,49149.98,147.81,35.3,,2.51,9.87,1.41,1.41,49093.86,2.51,1.41,6.61,127.2,,71.31,8.74,38446.59,6.61,75.21,78.1
4/19/13,11:50:00,2082,0,5.785,0,0.65568,55979.29,2.843,,6.609,94.35,145.44,0.07,49166.48,147.82,35.2,,2.53,9.91,1.63,1.63,49110.36,2.53,1.63,6.61,127.4,,71.28,8.73,38463.09,6.61,75.19,78.2
4/19/13,12:00:00,2083,0,5.781,0,0.65629,55998.27,2.842,,6.608,94.51,145.68,0.07,49182.98,148.07,35.2,,2.54,9.96,1.91,1.91,49126.86,2.54,1.91,6.61,127.3,,71.32,8.74,38479.59,6.61,75.22,77.9
4/19/13,12:10:00,2084,0,5.784,0,0.65629,56017.26,2.843,,6.607,94.47,145.63,0.07,49199.48,148.02,35.3,,2.64,10.38,2.33,2.33,49143.36,2.64,2.33,6.61,127.4,,71.31,8.74,38496.09,6.61,75.22,77.3
4/19/13,12:20:00,2085,0,5.782,0,0.6569,56036.23,2.842,,6.609,94.51,145.69,0.07,49215.99,148.08,35.3,,2.53,9.95,2.4,2.4,49159.86,2.53,2.4,6.61,127.3,,71.31,8.74,38512.59,6.61,75.22,77.4
4/19/13,12:30:00,2086,0,5.785,0,0.65629,56055.21,2.843,,6.609,94.48,145.64,0.07,49232.49,148.03,35.2,,2.52,9.88,2.82,2.82,49176.36,2.52,2.82,6.61,127.3,,71.29,8.74,38529.08,6.61,75.2,77.4
4/19/13,12:40:00,2087,0,5.782,0,0.65629,56074.2,2.842,,6.606,94.88,146.26,0.07,49248.99,148.66,35.3,,3.06,12.07,2.96,2.96,49192.86,3.06,2.96,6.61,127.3,,71.3,8.74,38545.58,6.61,75.21,77.8
4/19/13,12:50:00,2088,0,5.784,0,0.65568,56093.18,2.843,,6.608,95.16,146.69,0.07,49265.5,149.09,35.3,,7.3,29.03,3.93,3.93,49209.36,7.3,3.93,6.61,127.3,,71.3,8.74,38562.08,6.61,75.21,78.1
4/19/13,13:00:00,2089,0,5.781,0,0.65629,56112.16,2.842,,6.607,94.9,146.29,0.07,49282,148.69,35.3,,8.73,34.71,3.6,3.6,49225.86,8.73,3.6,6.61,127.3,,71.29,8.74,38578.58,6.61,75.2,78.2
4/19/13,13:10:00,2090,0,5.785,0,0.65629,56131.14,2.843,,6.612,95.21,146.76,0.07,49298.5,149.16,35.3,,7.49,29.77,2.42,2.42,49242.36,7.49,2.42,6.61,127.3,,71.33,8.74,38595.08,6.61,75.23,77.8
4/19/13,13:20:00,2091,0,5.782,0,0.65629,56150.12,2.842,,6.614,94.57,145.75,0.07,49315,148.14,35.3,,4.54,17.97,2.65,2.65,49258.86,4.54,2.65,6.61,127.2,,71.42,8.75,38611.58,6.61,75.33,77.3
4/19/13,13:30:00,2092,0,5.787,0,0.65629,56169.1,2.843,,6.615,94.49,145.62,0.07,49331.5,148.01,35.3,,5.26,20.84,3.36,3.36,49275.36,5.26,3.36,6.62,127.2,,71.52,8.76,38628.08,6.62,75.44,77.2
4/19/13,13:40:00,2093,0,5.781,0,0.65629,56188.08,2.842,,6.617,94.76,146.04,0.07,49348.01,148.43,35.3,,11.41,45.47,4.38,4.38,49291.86,11.41,4.38,6.62,127.3,,71.74,8.79,38644.57,6.62,75.67,77.5
4/19/13,13:50:00,2094,0,5.785,0,0.65568,56207.06,2.844,,6.626,94.72,145.93,0.07,49364.51,148.32,35.3,,15.78,62.91,4.9,4.9,49308.36,15.78,4.9,6.63,127.3,,72.01,8.82,38661.07,6.63,75.95,77.9
4/19/13,14:00:00,2095,0,5.782,0,0.65568,56226.04,2.842,,6.635,94.91,146.19,0.07,49381.01,148.59,35.3,,8.87,35.3,4.59,4.59,49324.86,8.87,4.59,6.64,127.3,,72.32,8.86,38677.57,6.64,76.28,78.1
4/19/13,14:10:00,2096,0,5.784,0,0.65507,56245.02,2.844,,6.652,94.85,146.03,0.07,49397.52,148.43,35.3,,24.31,97.04,7.02,7.02,49341.36,24.31,7.02,6.65,127.4,,72.62,8.89,38694.07,6.65,76.6,78.2
4/19/13,14:20:00,2097,0,5.782,0,0.65629,56264,2.843,,6.673,95,146.17,0.07,49414.02,148.58,35.3,,23.66,94.43,3.21,3.21,49357.86,23.66,3.21,6.67,127.4,,72.94,8.92,38710.57,6.67,76.94,77.8
4/19/13,14:30:00,2098,0,5.782,0,0.65629,56282.98,2.844,,6.692,95.45,146.78,0.07,49430.52,149.2,35.3,,8.09,32.16,6.08,6.08,49374.36,8.09,6.08,6.69,127.3,,73.27,8.96,38727.07,6.69,77.29,77.4
4/19/13,14:40:00,2099,0,5.781,0,0.65629,56301.96,2.843,,6.714,95.59,146.9,0.07,49447.02,149.32,35.3,,5.88,23.32,4.93,4.93,49390.86,5.88,4.93,6.71,127.2,,73.76,9.01,38743.57,6.71,77.8,78
4/19/13,14:50:00,2100,0,5.785,0,0.65629,56320.95,2.844,,6.743,95.47,146.59,0.07,49463.52,149.01,35.2,,8.48,33.73,2.12,2.12,49407.36,8.48,2.12,6.74,127.2,,74.28,9.07,38760.07,6.74,78.35,78
4/19/13,15:00:00,2101,0,5.781,0,0.65629,56339.93,2.843,,6.775,95.44,146.4,0.07,49480.03,148.82,35.3,,27.23,108.73,4.88,4.88,49423.86,27.23,4.88,6.78,127.1,,74.67,9.11,38776.57,6.78,78.76,78
4/19/13,15:10:00,2102,0,5.782,0,0.6569,56358.9,2.844,,6.81,95.66,146.59,0.07,49496.53,149.02,35.3,,36.3,145.02,8.58,8.58,49440.37,36.3,8.58,6.81,127.2,,75.05,9.15,38793.07,6.81,79.16,78.1
4/19/13,15:20:00,2103,0,5.781,0,0.6569,56377.88,2.844,,6.858,95.75,146.52,0.07,49513.03,148.95,35.3,,49.36,197.25,7.44,7.44,49456.87,49.36,7.44,6.86,127.3,,75.45,9.19,38809.57,6.86,79.59,78
4/19/13,15:30:00,2104,0,5.784,0,0.65629,56396.86,2.845,,6.905,95.85,146.47,0.07,49529.54,148.9,35.3,,52.3,209.03,13.34,13.34,49473.37,52.3,13.34,6.91,127.3,,75.84,9.22,38826.07,6.91,79.99,77.4
4/19/13,15:40:00,2105,0,5.784,0,0.6569,56415.84,2.844,,6.967,95.98,146.4,0.07,49546.04,148.84,35.3,,30.84,123.17,7.9,7.9,49489.86,30.84,7.9,6.97,127.4,,76.21,9.26,38842.57,6.97,80.39,77.4
4/19/13,15:50:00,2106,0,5.784,0,0.6569,56434.82,2.846,,7.047,96.4,146.7,0.07,49562.54,149.16,35.3,,45.23,180.75,12.87,12.87,49506.37,45.23,12.87,7.05,127.4,,76.7,9.3,38859.07,7.05,80.9,77.2
4/19/13,16:00:00,2107,0,5.781,0,0.6569,56453.81,2.846,,7.088,96.36,146.47,0.07,49579.04,148.93,35.3,,46.33,185.15,9.24,9.24,49522.87,46.33,9.24,7.09,127.4,,76.94,9.32,38875.57,7.09,81.16,77.6
4/19/13,16:10:00,2108,0,5.782,0,0.6569,56472.79,2.848,,7.113,96.33,146.31,0.07,49595.54,148.77,35.2,,120.09,480.16,11.74,11.74,49539.37,120.09,11.74,7.11,127.3,,77.14,9.33,38892.07,7.11,81.37,78
4/19/13,16:20:00,2109,0,5.782,0,0.6569,56491.77,2.847,,7.128,96.52,146.54,0.07,49612.05,149,35.3,,99.91,399.46,13.7,13.7,49555.87,99.91,13.7,7.13,127.4,,77.2,9.34,38908.57,7.13,81.43,78.2
4/19/13,16:30:00,2110,0,5.781,0,0.6569,56510.75,2.848,,7.181,96.53,146.33,0.07,49628.55,148.8,35.3,,80.74,322.77,7.98,7.98,49572.37,80.74,7.98,7.18,127.3,,77.49,9.36,38925.06,7.18,81.73,78
4/19/13,16:40:00,2111,0,5.779,0,0.6569,56529.73,2.848,,7.23,96.61,146.25,0.07,49645.05,148.72,35.3,,52.24,208.75,12.96,12.96,49588.87,52.24,12.96,7.23,127.2,,77.67,9.37,38941.56,7.23,81.93,77.6
4/19/13,16:50:00,2112,0,5.784,0,0.65751,56548.71,2.849,,7.292,96.79,146.27,0.07,49661.55,148.74,35.3,,91.77,366.9,11.09,11.09,49605.37,91.77,11.09,7.29,127.3,,77.89,9.38,38958.06,7.29,82.15,77.3
4/19/13,17:00:00,2113,0,5.781,0,0.65751,56567.74,2.848,,7.327,96.84,146.19,0.07,49678.12,148.66,35.2,,43.78,174.94,16.49,16.49,49621.93,43.78,16.49,7.33,127.3,,77.94,9.38,38974.62,7.33,82.21,77.9
